crrelRR,crrelerr_R,crrelSig_adjust_R,crrelICl_R,crrelICu_R,ID,Kingdom,Phylum,Class,Order,Family,Genus
0,0,0,0,0,ASV_78,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_80,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
-2.103918049026113,4.070242191845936,-252.83703323582247,-6.174160240872049,1.9663241428198228,ASV_83,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,NA
9.053803514155955,1.2408841546863787,1,7.812919359469576,10.294687668842334,ASV_86,Bacteria,Acidobacteriota,Acidobacteriae,Solibacterales,Solibacteraceae,Candidatus Solibacter
0,0,0,0,0,ASV_89,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0,0,0,0,0,ASV_90,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
-0.35645082280602064,0.6500435396344303,-0.8805239158290281,-1.006494362440451,0.29359271682840965,ASV_91,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
0,0,0,0,0,ASV_92,Bacteria,Proteobacteria,Gammaproteobacteria,Legionellales,Legionellaceae,Legionella
0,0,0,0,0,ASV_93,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,[Aquaspirillum] arcticum group
0,0,0,0,0,ASV_94,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Tardiphaga
0,0,0,0,0,ASV_95,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Sulfuricellaceae,Sulfuricella
0,0,0,0,0,ASV_96,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Polaromonas
0.36341937286819265,1.5394425362780388,-7.535401319104914,-1.1760231634098461,1.9028619091462315,ASV_99,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
0,0,0,0,0,ASV_100,Bacteria,Proteobacteria,Gammaproteobacteria,Pseudomonadales,Pseudomonadaceae,Pseudomonas
0,0,0,0,0,ASV_101,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Microbacteriaceae,Clavibacter
0,0,0,0,0,ASV_102,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
-1.4702479067854262,2.0564041443407555,-6.936420298990548,-3.526652051126182,0.5861562375553293,ASV_103,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
-0.436799886325415,0.6110958898973375,-0.5270270964620224,-1.0478957762227525,0.17429600357192254,ASV_104,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhodoferax
-0.6146974997051267,0.8643129775173396,-1.1087090372062272,-1.4790104772224661,0.24961547781221294,ASV_105,Bacteria,Firmicutes,Bacilli,Lactobacillales,Streptococcaceae,Streptococcus
0,0,0,0,0,ASV_107,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Granulicella
0,0,0,0,0,ASV_108,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_111,Bacteria,Proteobacteria,Alphaproteobacteria,Acetobacterales,Acetobacteraceae,Rhodovastum
-1.0706166811786828,1.8628823712155151,-7.853608478401582,-2.9334990523941977,0.7922656900368323,ASV_112,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
0,0,0,0,0,ASV_113,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 1
-0.6892165528963363,0.6639269501503532,0.042686461277400674,-1.3531435030466894,-0.02528960274598313,ASV_114,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
0,0,0,0,0,ASV_115,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,WCHB1-32
0,0,0,0,0,ASV_116,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
-5.812138499293826,4.671282301685766,1,-10.48342080097959,-1.14085619760806,ASV_118,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,Gemmatimonas
0,0,0,0,0,ASV_120,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Cellulomonadaceae,Actinotalea
0,0,0,0,0,ASV_121,Bacteria,Desulfobacterota,Desulfuromonadia,Geobacterales,Geobacteraceae,Geobacter
5.929589143389895,3.852218188567849,1,2.0773709548220465,9.781807331957744,ASV_122,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
0,0,0,0,0,ASV_126,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
0,0,0,0,0,ASV_128,Bacteria,Acidobacteriota,Acidobacteriae,Bryobacterales,Bryobacteraceae,Bryobacter
0,0,0,0,0,ASV_129,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
0,0,0,0,0,ASV_130,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Rikenellaceae,NA
0,0,0,0,0,ASV_131,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,NA
-0.7949250980090018,1.880194956212621,-9.915478150167568,-2.675120054221623,1.085269858203619,ASV_133,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Parablastomonas
-0.31934258967762036,1.8082011330906123,-10.896129116361873,-2.1275437227682326,1.488858543412992,ASV_134,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
-0.25074537407655945,0.6678998523792369,-1.1526588930597845,-0.9186452264557963,0.41715447830267743,ASV_136,Bacteria,Planctomycetota,Phycisphaerae,Tepidisphaerales,CPla-3 termite group,NA
0,0,0,0,0,ASV_137,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
0,0,0,0,0,ASV_138,Bacteria,Acidobacteriota,Blastocatellia,Pyrinomonadales,Pyrinomonadaceae,RB41
0,0,0,0,0,ASV_139,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Massilia
0,0,0,0,0,ASV_140,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 9
0,0,0,0,0,ASV_141,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Paludibacteraceae,Paludibacter
-0.833711759837647,4.411935648078329,-653.882059199726,-5.2456474079159765,3.5782238882406823,ASV_145,Bacteria,Desulfobacterota,Desulfobaccia,Desulfobaccales,Desulfobaccaceae,Desulfobacca
0,0,0,0,0,ASV_146,Bacteria,Bacteroidota,Bacteroidia,Bacteroidales,Prolixibacteraceae,BSV13
0.1696491554877178,2.720890623592278,-41.31425392813862,-2.55124146810456,2.890539779079996,ASV_148,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,Phenylobacterium
7.189922170745808,0.8444920762737915,1,6.3454300944720154,8.0344142470196,ASV_149,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
0,0,0,0,0,ASV_150,Bacteria,Proteobacteria,Gammaproteobacteria,Gammaproteobacteria Incertae Sedis,Unknown Family,Acidibacter
-0.7450038239694406,1.5921404097993164,-6.620333021088301,-2.337144233768757,0.8471365858298757,ASV_151,Bacteria,Actinobacteriota,Actinobacteria,Propionibacteriales,Propionibacteriaceae,Cutibacterium
-4.9003242732785735,4.6504180134896504,1,-9.550742286768223,-0.249906259788923,ASV_152,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA
-0.2204913747160315,0.5298123298749672,-0.6883501637885878,-0.7503037045909987,0.30932095515893565,ASV_153,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
-0.22281071722892712,1.005817572584515,-2.94918191973188,-1.2286282898134422,0.783006855355588,ASV_155,Bacteria,Caldisericota,Caldisericia,Caldisericales,Caldisericaceae,Caldisericum
-0.1994658760393007,6.036253608805244,-8716.978753089394,-6.2357194848445445,5.836787732765943,ASV_156,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Intrasporangiaceae,Oryzihumus
0,0,0,0,0,ASV_158,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
-0.28033845418008796,0.5008313020969849,-0.4962651603272803,-0.7811697562770729,0.22049284791689694,ASV_159,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,ADurb.Bin063-1
0,0,0,0,0,ASV_160,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Pseudolabrys
0,0,0,0,0,ASV_165,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
0,0,0,0,0,ASV_166,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Rhizobacter
0,0,0,0,0,ASV_167,Bacteria,Chloroflexi,Anaerolineae,Anaerolineales,Anaerolineaceae,NA
0,0,0,0,0,ASV_168,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
0,0,0,0,0,ASV_169,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 8
0.26960730170607583,0.6135533505297167,-0.9065473922332212,-0.3439460488236409,0.8831606522357925,ASV_170,Bacteria,Firmicutes,Bacilli,Lactobacillales,Carnobacteriaceae,Granulicatella
0,0,0,0,0,ASV_172,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
0.07693882533180417,0.5618649881866385,-0.9259351933168772,-0.48492616285483436,0.6388038135184427,ASV_173,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,NA
0,0,0,0,0,ASV_174,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
0,0,0,0,0,ASV_175,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Alicyclobacillus
0,0,0,0,0,ASV_176,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
2.8403238198204375,4.69167806359812,-338.1959163966099,-1.8513542437776827,7.532001883418557,ASV_178,Bacteria,Firmicutes,Clostridia,Oscillospirales,Ethanoligenenaceae,Incertae Sedis
-5.017279836814924,2.5543334224894294,1,-7.571613259304353,-2.462946414325495,ASV_180,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Nitrosomonadaceae,Ellin6067
-0.4080273494888085,0.7795340536755365,-1.3354096933547428,-1.187561403164345,0.37150670418672804,ASV_182,Bacteria,Planctomycetota,Planctomycetes,Planctomycetales,Schlesneriaceae,Schlesneria
0,0,0,0,0,ASV_183,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,NA
-0.10176541614004564,0.5808513077371464,-0.9790521750722784,-0.6826167238771921,0.4790858915971008,ASV_185,Bacteria,Chloroflexi,Chloroflexia,Chloroflexales,Roseiflexaceae,NA
0,0,0,0,0,ASV_187,Bacteria,Proteobacteria,Gammaproteobacteria,Enterobacterales,Alteromonadaceae,Alteromonas
0,0,0,0,0,ASV_190,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Beijerinckiaceae,Methylocapsa
0,0,0,0,0,ASV_191,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
0,0,0,0,0,ASV_192,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Curvibacter
0,0,0,0,0,ASV_194,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Ferruginibacter
0,0,0,0,0,ASV_196,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,Oxalicibacterium
0,0,0,0,0,ASV_197,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
8.131824785007195,1.6330488631384021,1,6.498775921868793,9.764873648145597,ASV_198,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
0,0,0,0,0,ASV_199,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
0,0,0,0,0,ASV_201,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,Bradyrhizobium
0,0,0,0,0,ASV_202,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,NA
-1.9209285022900313,3.8528434733548687,-122.82701362590736,-5.7737719756449,1.9319149710648373,ASV_203,Bacteria,Firmicutes,Desulfitobacteriia,Desulfitobacteriales,Desulfitobacteriaceae,Desulfosporosinus
0,0,0,0,0,ASV_205,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Rurimicrobium
0.3272942422490335,2.049464880409132,-17.987481717753052,-1.7221706381600987,2.3767591226581657,ASV_206,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
-0.9662956591355519,1.8644371624729794,-8.636942870228188,-2.8307328216085312,0.8981415033374275,ASV_207,Bacteria,Actinobacteriota,Actinobacteria,Frankiales,Frankiaceae,Frankia
0,0,0,0,0,ASV_209,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Oxalobacteraceae,NA
0,0,0,0,0,ASV_210,Bacteria,Firmicutes,Clostridia,Oscillospirales,Hungateiclostridiaceae,NA
0,0,0,0,0,ASV_211,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
-0.7227328671416993,1.1487343390794917,-2.4208030985202127,-1.871467206221191,0.4260014719377925,ASV_212,Bacteria,Firmicutes,Negativicutes,Veillonellales-Selenomonadales,Veillonellaceae,Veillonella
-0.3373267217488457,0.3657205744138974,-0.05700091817397302,-0.7030472961627431,0.028393852665051678,ASV_213,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,Chitinophagaceae,Edaphobaculum
0,0,0,0,0,ASV_214,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Pedosphaerales,Pedosphaeraceae,NA
0,0,0,0,0,ASV_216,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,Singulisphaera
-6.90875477931522,4.680615533057765,1,-11.589370312372985,-2.228139246257456,ASV_217,Bacteria,Proteobacteria,Alphaproteobacteria,Sphingomonadales,Sphingomonadaceae,Novosphingobium
-0.33298416201524983,1.1679160381498088,-3.8726359495933442,-1.5009002001650587,0.834931876134559,ASV_218,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Gallionellaceae,Candidatus Nitrotoga
-0.46419308178466634,0.2682367079654991,0.17879878501711474,-0.7324297897501655,-0.19595637381916725,ASV_220,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
-1.0401615055006592,1.8180611148546102,-7.473779048801784,-2.8582226203552694,0.777899609353951,ASV_221,Bacteria,Gemmatimonadota,Gemmatimonadetes,Gemmatimonadales,Gemmatimonadaceae,NA
0,0,0,0,0,ASV_223,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Tibeticola
0,0,0,0,0,ASV_226,Bacteria,Firmicutes,Syntrophomonadia,Syntrophomonadales,Syntrophomonadaceae,Syntrophomonas
0,0,0,0,0,ASV_227,Bacteria,Acidobacteriota,Acidobacteriae,Acidobacteriales,Acidobacteriaceae (Subgroup 1),Occallatibacter
0,0,0,0,0,ASV_228,Bacteria,Proteobacteria,Alphaproteobacteria,Micropepsales,Micropepsaceae,NA
0,0,0,0,0,ASV_229,Bacteria,Firmicutes,Bacilli,Thermoactinomycetales,Thermoactinomycetaceae,Polycladomyces
-0.5968307475261728,0.7815213654272678,-0.756207187233276,-1.3783521129534406,0.18469061790109498,ASV_232,Bacteria,Firmicutes,Clostridia,Clostridiales,Clostridiaceae,Clostridium sensu stricto 13
0,0,0,0,0,ASV_234,Bacteria,Firmicutes,Bacilli,Alicyclobacillales,Alicyclobacillaceae,Tumebacillus
1.0485554998834847,4.9339285851938435,-1309.8780574272832,-3.885373085310358,5.982484085077328,ASV_236,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Xanthobacteraceae,NA
0,0,0,0,0,ASV_237,Bacteria,Planctomycetota,Phycisphaerae,Phycisphaerales,AKAU3564 sediment group,NA
-1.0591314944153474,3.905153430946391,-351.56021603391025,-4.9642849253617385,2.8460219365310433,ASV_238,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Leptothrix
-0.5233834515302259,0.528253975959273,-0.014603871125839826,-1.0516374274894988,0.004870524429047118,ASV_239,Bacteria,Actinobacteriota,Actinobacteria,Micrococcales,Micrococcaceae,Micrococcus
-0.15235992240952345,2.2089523337859283,-21.7906045834587,-2.361312256195452,2.0565924113764047,ASV_240,Bacteria,Nitrospirota,Nitrospiria,Nitrospirales,Nitrospiraceae,Nitrospira
-0.46090217078663676,1.4198348393314817,-6.020045830055709,-1.8807370101181184,0.9589326685448449,ASV_242,Bacteria,Proteobacteria,Alphaproteobacteria,Elsterales,URHD0088,NA
0,0,0,0,0,ASV_243,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Chthoniobacterales,Chthoniobacteraceae,Candidatus Udaeobacter
0,0,0,0,0,ASV_244,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Rhizobiales Incertae Sedis,Bauldia
0,0,0,0,0,ASV_245,Bacteria,Myxococcota,Myxococcia,Myxococcales,Anaeromyxobacteraceae,Anaeromyxobacter
0,0,0,0,0,ASV_249,Bacteria,Firmicutes,Bacilli,Lactobacillales,Lactobacillaceae,Lactiplantibacillus
0,0,0,0,0,ASV_250,Bacteria,Actinobacteriota,Thermoleophilia,Solirubrobacterales,67-14,NA
-0.9799372718625845,4.451319366030459,-668.9666824394299,-5.431256637893044,3.4713820941678746,ASV_253,Bacteria,Actinobacteriota,Actinobacteria,Actinomycetales,Actinomycetaceae,Actinomyces
0,0,0,0,0,ASV_256,Bacteria,Bacteroidota,Bacteroidia,Chitinophagales,37-13,NA
0,0,0,0,0,ASV_258,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Lentimicrobiaceae,NA
5.5254529391317835,3.8471023609601875,1,1.678350578171595,9.372555300091971,ASV_259,Bacteria,Proteobacteria,Gammaproteobacteria,Burkholderiales,Comamonadaceae,Paucibacter
-0.25267824951255347,0.9592044817056594,-2.6040171697450782,-1.2118827312182128,0.706526232193106,ASV_260,Bacteria,Planctomycetota,Planctomycetes,Gemmatales,Gemmataceae,NA
-0.4716277457468477,1.0779123915934414,-2.8754152487858056,-1.549540137340289,0.6062846458465938,ASV_262,Bacteria,Planctomycetota,Planctomycetes,Isosphaerales,Isosphaeraceae,NA
8.674367865788236,3.861830628416266,1,4.812537237371971,12.536198494204502,ASV_265,Bacteria,Bacteroidota,Bacteroidia,Flavobacteriales,Flavobacteriaceae,Flavobacterium
-0.3430859814891368,0.5733056983261718,-0.6096851669721315,-0.9163916798153087,0.23021971683703502,ASV_268,Bacteria,Actinobacteriota,Thermoleophilia,Gaiellales,Gaiellaceae,Gaiella
0,0,0,0,0,ASV_269,Bacteria,Bacteroidota,Bacteroidia,Sphingobacteriales,Sphingobacteriaceae,Mucilaginibacter
0,0,0,0,0,ASV_270,Bacteria,Proteobacteria,Alphaproteobacteria,Caulobacterales,Caulobacteraceae,NA
0,0,0,0,0,ASV_271,Bacteria,Verrucomicrobiota,Verrucomicrobiae,Opitutales,Opitutaceae,Opitutus
